    date	time	kind	url
2022-04-02	00:00:00	Tool	https://pgmpy.org 
2022-04-02	00:00:00	Tool	https://plotly.com 
2022-04-02	00:00:00	Tool	https://portfoliooptimizer.io 
2022-04-02	00:00:00	Tool	https://projectlearn.io 
2022-04-02	00:00:00	Tool	https://prometheus.io 
2022-04-02	00:00:00	Tool	https://pycaret.org 
2022-04-02	00:00:00	Tool	https://pydantic-docs.helpmanual.io 
2022-04-02	00:00:00	Tool	https://pygam.readthedocs.io/en/latest/ 
2022-04-02	00:00:00	Tool	https://pygsp.readthedocs.io/en/stable/ 
2022-04-02	00:00:00	Tool	https://pyod.readthedocs.io/en/latest/ 
2022-04-02	00:00:00	Tool	https://quantpedia.com 
2022-04-02	00:00:00	Tool	https://quarkus.io 
2022-04-02	00:00:00	Tool	https://randoop.github.io/randoop/ 
2022-04-02	00:00:00	Tool	https://rapidminer.com 
2022-04-02	00:00:00	Tool	https://rapids.ai 
2022-04-02	00:00:00	Tool	https://regex101.com 
2022-04-02	00:00:00	Tool	https://replit.com 
2022-04-02	00:00:00	Tool	https://scikit-learn.org/stable/ 
2022-04-02	00:00:00	Tool	https://seekingalpha.com 
2022-04-02	00:00:00	Tool	https://seekingalpha.com 
2022-04-02	00:00:00	Tool	https://setosa.io/#/ 
2022-04-02	00:00:00	Tool	https://sonic-pi.net 
2022-04-02	00:00:00	Tool	https://spinnaker.io 
2022-04-02	00:00:00	Tool	https://spring.io 
2022-04-02	00:00:00	Tool	https://spring.io 
2022-04-02	00:00:00	Tool	https://stackify.com 
2022-04-02	00:00:00	Tool	https://stackoverflow.com 
2022-04-02	00:00:00	Tool	https://streamlit.io 
2022-04-02	00:00:00	Tool	https://stumpy.readthedocs.io/en/latest/ 
2022-04-02	00:00:00	Tool	https://traildb.io 
2022-04-02	00:00:00	Tool	https://tsfresh.readthedocs.io/en/latest/ 
2022-04-02	00:00:00	Tool	https://typer.tiangolo.com 
2022-04-02	00:00:00	Tool	https://vercel.com 
